RecordID,Code,Category,Description,Size,Total Inventory,Price,Sale Price,Sale End Date,SnapshotDate
4063,14141,IMPORTED RUM,CRUZAN RUM - SINGLE BARREL - 750ML,750ML,0,26.99,,,46009
4064,89095,TEQUILA,PATRON ANEJO TEQ #9 BARREL SEL - 750ML,750ML,0,72.99,,,46009
4065,80242,FRANCE-OTHER,LE GRAND NOIR ROSE - 750ML,750ML,360,12.99,,,46009
4066,349894,AMERICAN TABLE WINE,LINGANORE REVOLUTION - 750ML,750ML,0,15.99,,,46009
4067,166856,AMERICAN BLUSH,SUTTER HOME FRUIT INFUSION PEACH 24/187ML 4PK (4-Pack),4pk,0,11.99,,,46009
4068,328899,STRAIGHT RYE WHISKEY,CATOCTIN CREEK ROUNDSTONE RYE 92 - 750ML,750ML,0,63.99,,,46009
4069,71813,STRAIGHT BOURBON WHISKEY,WOODINVILLE - SINGLE BARREL - 10052 - 750ML,750ML,0,71.99,,,46009
4070,249008,AMERICAN WHITE,IMAGERY S/BLANC - 750ML,750ML,0,20.99,,,46009
4071,151,STORE SUPPLIES,MD FLAG 1 BOTTLE TOTE - UNIT,UNIT,0,6.99,,,46009
4072,300395,AMERICAN RED,NIELSON BY BYRON SANTA BARBARA P/NOIR - 750ML (1 Bottle),750ML,0,21.99,16.99,46022,46009
4073,379215,TEQUILA,PURASANGRE TEQUILA REPOSADO 80 PF - 750ML,750ML,0,69.99,,,46009
4074,68705,TEQUILA,PATRON REPOSADO 12/CS - 375ML,375ML,0,25.99,,,46009
4075,393128,AMERICAN WHITE,MATCHBOOK CHARD - 750ML,750ML,0,22.99,,,46009
4076,24131,DOMESTIC LIQUOR SPECIALTY,HUDSON BOURBON 5YR 750ML,750ML,0,49.99,,,46009
4077,72732,IMPORTED CORDIALS,CAFFO DEL CAPO AMARO - 750ML,750ML,0,26.99,,,46009
4078,243074,AMERICAN WHITE,MAGGY HAWK SKYCREST VYD CHARD - 750ML,750ML,0,58.99,,,46009
4079,76047,IMPORTED CORDIALS,BAILEYS ESPRESSO CREAM - 750ML,750ML,0,30.99,,,46009
4080,88881,IMPORTED RUM FLAVORS,BACARDI DRAGONBERRY RUM - 750ML,750ML,192,13.99,,,46009
4081,68470,PORT,PRESIDENTIAL RUBY PORTO 6/C - 750ML,750ML,168,16.99,,,46009
4082,378442,LOIRE VALLEY WINE,THIERRY DELAUNAY LE GRAND BALLON S/BLC - 750ML,750ML,468,14.99,,,46009
4083,74080,ARGENTINA,TERRAZAS ALTO MALBEC - 750ML,750ML,528,11.99,,,46009
4084,333487,AMERICAN RED,MATANZAS CREEK MER - 750ML,750ML,0,55.99,,,46009
4085,76796,SOUR MASH WHISKEY,JACK DANIELS MCLAREN LIMITED 1L,1L,0,41.99,,,46009
4086,168016,AMERICAN WHITE,MICHAEL DAVID CHARDONNAY 750ML,750ML,0,22.99,,,46009
4087,342120,TEQUILA,OLMECA ALTOS PLATA - 1.75L,1.75L,0,51.99,,,46009
4088,170951,STRAIGHT RYE WHISKEY,WHEEL HORSE RYE RUN FINISHED 750ML,750ML,0,32.99,,,46009
4089,18693,TEQUILA,MAESTRO DOBEL DIAMANTE TEQUILA MOCO BRL 750ML,750ML,0,47.99,,,46009
4090,171956,AMERICAN RED,HONIG NAPA CAB - 750ML,750ML,0,46.99,,,46009
4091,77273,IRISH WHISKEY,PADDYS IRISH WHISKEY - 750ML,750ML,0,21.99,,,46009
4092,80111,CHAMPAGNE,MOET & CHANDON  ICE IMPERIAL - GB - 750ML,750ML,270,75.99,,,46009
4093,47244,PORT,GRAHAMS 30YR TAWNEY - 750ML,750ML,0,186.99,,,46009
4094,71562,IMPORTED SCOTCH,BUCHANAN DELUXE 12YR - 1.75L,1.75L,0,79.99,,,46009
4095,329914,AMERICAN RED,ORIN SWIFT MACHETE - 750ML,750ML,0,58.99,,,46009
4096,238062,AMERICAN WHITE,FLAT TOP HILLS SAUVIGNON BLANC - 750ML,750ML,0,18.99,,,46009
4097,167675,DOMESTIC CORDIALS,MR BOSTON AMARETTO 1L - 1LTR,1LTR,0,6.99,,,46009
4098,235362,AMERICAN RED,JUSTIN JUSTIFICATION - 750ML,750ML,0,67.99,,,46009
4099,337219,AMERICAN RED,BELLE GLOS C&T P/NR - 750ML,750ML,0,54.99,,,46009
4100,241994,AMERICAN BLUSH,CUPCAKE LIGHTHEARTED ROSE - 750ML,750ML,0,12.99,,,46009
4101,237111,IRISH WHISKEY,TEELING SINGLE MALT - 750ML,750ML,0,58.99,,,46009
4102,297207,DOMESTIC GIN,RUBEN A. HILL LONDON DRY GIN 750ML,750ML,0,42.99,,,46009
4103,51194,MALT BASED SELTZER,VIZZY # 1 VIBRNTLY TROPICAL VP 2/12 CAN - 12.0Z (12-Pack),12pk,3504,19.99,,,46009
4104,10898,ITALIAN RED WINE,PICCINI CHIANTI - 1.5L,1.5L,12,26.99,,,46009
4105,47252,PORT,GRAHAMS 20YR TAWNY - 750ML,750ML,0,82.99,,,46009
4106,52132,SINGLE MALT SCOTCH,CLYNELISH 10YR SM (HAL) 750ML,750ML,0,197.99,,,46009
4107,42452,TEQUILA,LOBOS 1707 EXTRA ANEJO TEQUILA - 750ML,750ML,0,168.99,,,46009
4108,79807,SINGLE MALT SCOTCH,ABERFELDY 21YR SM SCOTCH 4/CS - 750ML,750ML,0,184.99,,,46009
4109,54020,AMERICAN WHITE,WOODBRIDGE P/GRIG 6/4 187ML PET CANS (4-Pack),4pk,0,8.99,,,46009
4110,30357,AMERICAN WHITE,WOODBRIDGE BUTTERY CHARD BIB 3L,3L,0,19.99,,,46009
4111,89023,STRAIGHT RYE WHISKEY,DOC SWINSON'S EXPLORATORY CASK FUNKY DRUMMER STRAIGHT RYE WHISKEY 106.4P LIMIT E - 750ML,750ML,0,94.99,,,46009
4112,54224,DOMESTIC VODKA FLAVORS,DEEP EDDY PICKLEBALL PARTY PACK - 50ML (10-Pack),10pk,0,14.9,,,46009
4113,243468,IMPORTED VODKA FLAVORS,GREY GOOSE ESSENCES WHITE PEACH AND ROSEMARY VODKA - 750ML,750ML,0,32.99,,,46009
4114,89398,TEQUILA,EL MEXICANO REPOSADO TEQUILA - 750ML,750ML,0,49.99,,,46009
4115,11841,DOMESTIC BRANDY,PAUL MASSON BRANDY - APPLE - 750ML,750ML,0,11.99,,,46009
4116,243569,NON-ALCOHOLIC MIXERS,FEVER TREE DISTILLERS COLA 6/4PK - 200ML (4-Pack),4pk,0,7.99,,,46009
4117,88850,TEQUILA,CODIGO 1530 MEZCAL ARTESANAL - 750ML,750ML,0,67.99,,,46009
4118,87411,AMERICAN RED,COPPOLA DIR CUT P/NOIR - 750ML,750ML,0,24.99,,,46009
4119,77735,MALT BASED SELTZER,VIZZY WATERMELON VP 2/12PK 12OZ CAN - 12.0Z (12-Pack),12pk,0,19.99,,,46009
4120,73605,MISCELLANEOUS IMPORTED SPIRITS,BOLS ESPRESSO MARTINI - 200ML,200ML,0,5.99,,,46009
4121,82421,NON-ALCOHOLIC MIXERS,GEORGES BLOODY MARY OLD BAY - 1L,1L,0,8.99,,,46009
4122,70995,IMPORTED VODKA,ABSOLUT & RISE COLD BREW - 750ML,750ML,0,24.99,,,46009
4123,297518,NON-ALCOHOLIC MIXERS,MASTER OF MIXES BIG BUCKET BLUE HAWAIIAN 4/96OZ - 96.0Z,96.0Z,0,9.99,,,46009
4124,72019,DOMESTIC VODKA,FOU-DRE INFUSED VODKA - 750ML,750ML,0,49.99,,,46009
4125,378058,ITALIAN RED WINE,POGGIO DEL CONCONE TOSC ROSSO - 750ML,750ML,0,23.99,,,46009
4126,244211,AUSTRALIAN,19 CRIMES PROCLAMATION STOUT RED BLEND - 750ML,750ML,0,12.99,,,46009
4127,167626,CHAMPAGNE,CHEURLIN BRUT SPECIALE 750ML,750ML,0,65.99,,,46009
4128,237778,BLENDED WHISKEY,BARRELL DOVETAIL RUM FINISHED WHISKEY - 750ML,750ML,0,89.99,,,46009
4129,71543,IMPORTED CORDIALS,GALLIANO L'AUTHENTICO LIQUEUR - 750ML,750ML,0,38.99,,,46009
4130,81217,AMERICAN WHITE,BAREFOOT ON THE GO P/GRIG - 500ML,500ML,240,4.99,,,46009
4131,247132,NON-ALCOHOLIC WINE,MIONETTO ALC-REMOVED SPARK - 750ML,750ML,162,15.99,,,46009
4132,96199,IMPORTED BOTTLE BEER,DOS EQUIS AMBER BEER 4/6 NR - 12.0Z (6-Pack),6pk,3168,9.99,,,46009
4133,78298,ARGENTINA,TERRAZAS RES MALBEC - 750ML,750ML,528,22.99,,,46009
4134,30104,IMPORTED GIN,BOWMAN'S GIN - 1L,1L,252,7.99,,,46009
4135,83283,AMERICAN RED,K JACKSON VINT RES CAB - 750ML,750ML,1452,22.99,,,46009
4136,88254,PORT,TAYLOR PORT BLACK - 750ML,750ML,192,11.99,,,46009
4137,52072,SESSION RTD,MALIBU RUM VARIETY PACK  - RTD - 8PK - 355ML (8-Pack),8pk,2232,26.99,,,46009
4138,31008,DOMESTIC CAN BEER,SIERRA NEVADA PILS 3/8 8.4OZ CAN - 8.4Z,8.4Z,5232,1.24,,,46009
4139,76760,STRAIGHT BOURBON WHISKEY,LARCENY BOURBON W/ICE MOLD & GLASS   - 750ML,750ML,0,26.99,,,46009
4140,43524,PRE-MIX COCKTAILS,CHI-CHI'S LONG ISLAND TEA - 1.75L,1.75L,0,9.99,,,46009
4141,98655,IMPORTED BOTTLE BEER,PAULANER HEFEWEIZEN NR - 12.0Z (6-Pack),6pk,3096,15.99,,,46009
4142,166570,AMERICAN TABLE WINE,Z ALEXANDER BROWN SAUVIGNON BLANC - 750ML,750ML,0,18.99,,,46009
4143,368420,DOMESTIC CORDIALS,MR BOSTON SOUR APPLE SCHNAPPS - 1LTR,1LTR,0,5.99,,,46009
4144,42624,TEQUILA,YUU BAAL JOVEN ESPADIN MEZCAL - 750ML,750ML,0,43.99,,,46009
4145,20132,BLENDED WHISKEY,OLD LINE AMERICAN SINGLE MALT WHISKEY BOTTLED-IN-BOND  750ML,750ML,0,56.99,,,46009
4146,120,STORE SUPPLIES,WHISKEY BARREL - UNIT,UNIT,0,149.99,,,46009
4147,379057,CHAMPAGNE,CHEURLIN THOMAS BRUT CELEBRITE - 750ML,750ML,0,98.99,,,46009
4148,89889,IRISH WHISKEY,BUSHMILLS PRIVATE RESERVE 12YR TEQUILA CASK - 750ML,750ML,0,49.99,,,46009
4149,24449,COGNAC,REMY MARTIN 1738 - 750ML,750ML,0,72.99,,,46009
4150,245914,IRISH WHISKEY,SHANKY'S WHIP BLACK IRISH WHISKEY LIQUEUR 750ML,750ML,0,22.99,,,46009
4151,41211,IMPORTED BRANDY,MARASKA SLIVOVITZ BRANDY - 750ML,750ML,0,31.99,,,46009
4152,168105,AMERICAN RED,BLACKBOARD CABERNET 750ML,750ML,0,23.99,,,46009
4153,16756,AMERICAN WHITE,FERRARI CARANO CHARD TRE TERRE - 750ML,750ML,0,36.99,,,46009
4154,80932,AMERICAN RED,PROPHECY RED BLEND - 750ML,750ML,0,12.99,,,46009
4155,32245,DOMESTIC LIQUOR SPECIALTY,OLE SMOKY MOONSHINE PINEAPPLES 40 750ML,750ML,0,27.99,,,46009
4156,368320,ARGENTINA,NAMPE MALBEC - 750ML,750ML,0,11.99,,,46009
4157,357820,DOMESTIC LIQUOR SPECIALTY,MAPLE BACON MOONSHINE - 750ML,750ML,0,18.99,,,46009
4158,168177,CHAMPAGNE,CHEURLIN SAIGNEE ROSE 750ML,750ML,0,75.99,,,46009
4159,249240,IMPORTED RUM FLAVORS,PARROT BAY COCONUT 90PF - 1.75L PET,1.75L,0,21.99,,,46009
4160,247449,RED BORDEAUX WINE,CH CANON-LA-GAFFELIERE 19 ST-EMILON PREM GR CRU CLASSE - 750ML,750ML,0,139.99,,,46009
4161,89182,DOMESTIC LIQUOR SPECIALTY,OLE SMOKY ORANGE SHINESICLE CREAM MOONSHINE - 750ML,750ML,0,27.99,,,46009
4162,51065,IMPORTED NON ALCOHOLIC BEER,HEINEKEN 0.0 NA 4/6PK 11.2.OZ CAN - 11.2Z (6-Pack),6pk,0,10.99,,,46009
4163,11720,STRAIGHT BOURBON WHISKEY,JIM BEAM BLACK - 1.75L,1.75L,0,47.99,,,46009
4164,88433,IMPORTED GIN,TANQUERAY FLOR DE SEVILLA - 750ML,750ML,0,26.99,,,46009
4165,13455,SPANISH/PORTUGUESE,LAS ROCAS GARNACHA - 750ML,750ML,0,12.99,,,46009
4166,358032,DOMESTIC RUM,LOST ARK TERRA MARIAE RUM - 750ML,750ML,0,34.99,,,46009
4167,71751,RED BORDEAUX WINE,CH PONTET CANET '20- 750ML,750ML,0,161.99,,,46009
4168,243292,DOMESTIC VODKA,FRANKLY ORG GRAPEFRUIT VODKA - 750ML,750ML,0,24.99,,,46009
4169,170721,IMPORTED CORDIALS,ZUCCA AMARO 750ML,750ML,0,28.99,,,46009
4170,297279,NON-ALCOHOLIC MIXERS,FINEST CALL CRANBERRY 1L,1L,0,4.99,,,46009
4171,298531,CHILE,LAPOSTOLLE APALTA RED BLD 750ML,750ML,0,22.99,,,46009
4172,356436,MISCELLANEOUS IMPORTED SPIRITS,ITALICUS ROSOLIO BERGAMOTTO LIQUEUR - 750ML,750ML,0,34.99,,,46009
4173,244985,FRANCE-OTHER,LE GARENNE PINOT NOIR 750ML,750ML,0,15.99,,,46009
4174,17003,PRE-MIX COCKTAILS,MI CAMPO MANGO MULE 375ML (1-Pack),1pk,0,12.49,,,46009
4175,5606,IMPORTED BOTTLE BEER,MENABREA BIONDA PREM LAGER 4/6NR - 11.2OZ - 11.2Z (6-Pack),6pk,0,16.3,,,46009
4176,88258,SINGLE MALT SCOTCH,GLENMORANGIE PALO CORTADO CASK NAKED - 750ML,750ML,0,81.99,,,46009
4177,22586,AMERICAN RED,CORBETT CANYON MER - 3L,3L,0,20.99,,,46009
4178,78397,IMPORTED RUM,CAPTAIN MORGAN 100 PROOF RUM - 1.75L,1.75L,234,30.99,,,46009
4179,244094,AMERICAN RED,CHARLES KRUG NAPA MERLOT ESTATE GROWN - 750ML,750ML,0,78.99,,,46009
4180,369489,AMERICAN RED,ELIZABETH SPENCER CAB - 750ML,750ML,0,66.99,,,46009
4181,300588,AUSTRALIAN,JACOBS CREEK MOSCATO 750ML,750ML,0,9.99,,,46009
4182,301450,AMERICAN WHITE,FLOWERS S/C CHARD - 750ML,750ML,0,50.99,,,46009
4183,341831,AMERICAN RED,JAM CELLARS CAB - 750ML,750ML,0,20.99,,,46009
4184,297029,AMERICAN WHITE,ST HUBERTS THE STAG CHARD - 750ML,750ML,0,17.99,,,46009
4185,232138,AMERICAN RED,MICHAEL DAVID FREAKSHOW RED - 750ML,750ML,0,22.99,,,46009
4186,335022,AMERICAN RED,K JACKSON GR RES P/NOIR - 750ML,750ML,0,39.99,,,46009
4187,5673,DOMESTIC BOTTLE BEER,FLYING DOG SNAKE DOG 4/6 NR - 12.0Z (6-Pack),6pk,8976,11.99,,,46009
4188,52116,AUSTRALIAN,YELLOW TAIL CAB - 750ML,750ML,1980,6.99,,,46009
4189,46618,AUSTRALIAN,FRISK PRICKLY RIES - 750ML,750ML,456,13.99,,,46009
4190,332316,ITALIAN RED WINE,PODERE CASTORANI MONTPUL D'ABRU - 750ML,750ML,84,17.99,,,46009
4191,83755,AMERICAN WHITE,SUTTER HOME CHARD - 1.5L,1.5L,1530,14.99,,,46009
4192,83337,AMERICAN RED,BOTA BOX-MER(3/CS) - 3L,3L,288,21.99,,,46009
4193,70422,TEQUILA,CAMARENA TEQUILA - REPOSADO - 1.75L,1.75L,270,39.99,,,46009
4194,320258,TEQUILA,TRES AGAVES REPOSADO TEQ - 750ML,750ML,636,39.99,,,46009
4195,94293,DOMESTIC NON ALCOHOLIC BEER,O'DOULS AMBER NA 4/6 LNNR - 12.0Z (6-Pack),6pk,0,8.99,,,46009
4196,133,STORE SUPPLIES,COCKTAIL STRAINER - UNIT,UNIT,0,3.99,,,46009
4197,170794,TEQUILA,GRAND MAYAN COGNAC CASK REPOSADO 750ML,750ML,0,106.99,,,46009
4198,361300,DOMESTIC VODKA FLAVORS,BOYD & BLAIR BLOOD ORANGE COSMO - 1L - 1LTR,1LTR,0,32.99,,,46009
4199,57142,IMPORTED CORDIALS,ROMANA SAMBUCA - BLACK - 750ML,750ML,0,27.99,,,46009
4200,89808,DOMESTIC LIQUOR SPECIALTY,OLE SMOKY ORANGE SHINESICLE CREAM 8/6PK - 50ML,50ML,0,3.99,,,46009
4201,80456,NEW ZEALAND,WHITEHAVEN S/BLC - 750ML,750ML,0,22.99,,,46009
4202,341605,AMERICAN RED,THE FEDERALIST LODI ZINFANDEL - 750ML,750ML,0,18.99,,,46009
4203,35424,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA - RASPBERRY TW - 1.75L,1.75L,102,24.99,,,46009
4204,162,STORE SUPPLIES,OAK BARREL & VINES STEMLESS LOGO GLASSES - BAG,BAG,0,14.99,,,46009
4205,297616,AMERICAN RED,KOSTA BROWNE ANDERSON VALLEY PINOT NOIR 750ML,750ML,0,114.99,,,46009
4206,80106,NON-ALCOHOLIC MIXERS,STIRRINGS BLOODY MARY MIX - 750ML,750ML,0,6.99,,,46009
4207,37176,DOMESTIC VODKA FLAVORS,HANGAR ONE LIME VODKA 750ML,750ML,0,30.99,,,46009
4208,72123,STRAIGHT BOURBON WHISKEY,DAVIESS COUNTY KENTUCKY STRAIGHT BOURBON - 750ML,750ML,0,36.99,,,46009
4209,351688,NON-ALCOHOLIC MIXERS,AGALIMA ORGANIC BLOODY MARY MIX - 1LTR,1LTR,0,9.99,,,46009
4210,166773,AMERICAN WHITE,LINGANORE MANGO SANGRIA - 1.5L,1.5L,0,24.99,,,46009
4211,89356,TEQUILA,TAPATIO REPOSADO TEQUILA - 750ML,750ML,0,59.99,,,46009
4212,72370,AUSTRALIAN,JACOBS CREEK CAB - 750ML,750ML,0,9.99,,,46009
4213,89810,DOMESTIC LIQUOR SPECIALTY,OLE SMOKY MOONSHINE KEY LIME CREAM - 750ML,750ML,0,27.99,,,46009
4214,249244,IMPORTED RUM FLAVORS,PARROT BAY PINEAPPLE - 750ML,750ML,0,9.99,,,46009
4215,44296,IMPORTED CORDIALS,JOHN D TAYLORS VELVET FALERNUM - 750ML,750ML,0,20.99,,,46009
4216,40185,DOMESTIC BRANDY,E&J BRANDY VS - 375ML,375ML,288,7.99,,,46009
4217,163708,AMERICAN RED,BARNARD GRIFFIN CAB - 750ML,750ML,0,21.99,,,46009
4218,167676,DOMESTIC CORDIALS,MR BOSTON CREME DE MENTHE WHITE 1L - 1LTR,1LTR,0,6.99,,,46009
4219,89002,STRAIGHT RYE WHISKEY,BARRELL CRAFT SPIRITS SEAGRASS (GOLD LABEL) 128.12P - 750ML,750ML,0,649.99,,,46009
4220,68071,AMERICAN RED,LOUIS MARTINI ALEXANDER CAB 6/CS - 750ML,750ML,0,36.99,,,46009
4221,76762,TEQUILA,COSTA TEQUILA - BLANCO - 750ML,750ML,0,36.99,,,46009
4222,342137,AMERICAN RED,LINGANORE MOUNTAIN BERRY - 750ML,750ML,0,13.99,,,46009
4223,87963,AMERICAN RED,BERINGER FOUNDERS EST P/NOIR - 750ML,750ML,0,10.99,,,46009
4224,72327,CANADIAN WHISKEY,CROWN ROYAL- APPLE - 375ML,375ML,0,15.99,,,46009
4225,89961,STRAIGHT BOURBON WHISKEY,BARDSTOWN BOURB CO 6YR ORIGIN SERIES KY STRAIGHT WHEATED BOURBON - 750ML,750ML,0,57.99,,,46009
4226,169870,IMPORTED GIN,BAYAB SAFRICAN GROWN ORANGE & MARULA GIN 750ML,750ML,0,36.99,,,46009
4227,21652,VERMOUTH,CINZANO BIANCO VERM - 750ML,750ML,0,11.99,,,46009
4228,166776,STRAIGHT BOURBON WHISKEY,FILIBUSTER SINGLE ESTATE SINGLE BARREL WHISKEY - 750ML,750ML,0,45.99,,,46009
4229,84610,RED BURGUNDY WINE,LE GRAND NOIR P/NOIR - 750ML,750ML,0,12.99,,,46009
4230,357514,DOMESTIC CORDIALS,APPALACHIAN DARK CHOC COFFEE SIPPIN CREAM - 750ML,750ML,0,18.99,,,46009
4231,429996,SPANISH/PORTUGUESE,J PORTUGAL RAMOS LOIOS RED - 750ML,750ML,0,13.99,,,46009
4232,32166,IMPORTED GIN,TANQUERAY GIN - 1.75L,1.75L,282,42.99,,,46009
4233,244129,TEQUILA,YAVE JALAPENO TEQUILA - 750ML,750ML,0,41.99,,,46009
4234,47858,IMPORTED RUM FLAVORS,MALIBU PINEAPPLE RUM - 1.75L,1.75L,0,40.99,,,46009
4235,333873,KOSHER,TISHBI CAB/SYR - 750ML,750ML,0,16.99,,,46009
4236,40842,SINGLE MALT SCOTCH,BUNNAHABHAIN S/M SCOTCH - 750ML,750ML,0,83.99,,,46009
4237,368292,IMPORTED BRANDY,ASBACH BRANDY 8YR - 750ML,750ML,0,61.99,,,46009
4238,88600,SINGLE MALT SCOTCH,BUCHANAN RED SEAL - 750ML,750ML,0,152.99,,,46009
4239,72227,SINGLE MALT SCOTCH,ARDBEG AN AO SINGLE MALT - 750ML,750ML,0,73.99,,,46009
4240,80127,NON-ALCOHOLIC MIXERS,STIRRINGS LEMON DROP COCKTAIL - 750ML,750ML,0,6.99,,,46009
4241,74664,SINGLE MALT SCOTCH,AMRUT FUSION SINGLE MALT - 750ML,750ML,0,84.99,,,46009
4242,371720,TEQUILA,SEVERO ANEJO CRISTALINO TEQUILA - 750ML,750ML,0,68.99,,,46009
4243,18660,TEQUILA,JOSE CUERVO LA RESERVA 3/CS - 750ML,750ML,0,187.99,,,46009
4244,296872,AMERICAN RED,JOSH CELLARS MERLOT 750ML (1 Bottle),750ML,1020,18.99,14.99,46022,46009
4245,21164,AMERICAN RED,BOGLE CAB - 750ML,750ML,3036,11.99,,,46009
4246,166617,AMERICAN WHITE,ROMBAUER SAUVIGNON BLANC NAPA - 750ML,750ML,180,22.99,,,46009
4247,66060,ITALIAN WHITE WINE,ECCO DOMANI P/GRIG - 750ML,750ML,1140,13.99,,,46009
4248,84924,AMERICAN RED,APOTHIC  CALIFORNIA CRUSH RED BL - 750ML,750ML,1008,12.99,,,46009
4249,101532,ASIAN,HATSUMAGO KIMOTO JUNMAI SAKE 720ML,720ML,0,34.99,,,46009
4250,296906,TEQUILA,PATRON TEQUILA EXTRA ANEJO BX - 750ML,750ML,0,74.99,,,46009
4251,356922,AMERICAN RED,DOUGH PINOT NOIR - 750ML,750ML,0,22.99,,,46009
4252,170781,TEQUILA,FUENTESECA RESERVA ANEJO 18YR 750ML,750ML,0,1088.99,,,46009
4253,28762,CANADIAN WHISKEY,CANADIAN CLUB WHISKY - 375ML,375ML,0,7.99,,,46009
4254,76763,TEQUILA,COSTA TEQUILA-CAFE - 750ML,750ML,0,30.99,,,46009
4255,89654,MISCELLANEOUS IMPORTED SPIRITS,MATSUI KURAYOSHI 12YR MALT WHISKY - 700ML,700ML,0,181.99,,,46009
4256,231964,VERMOUTH,DOLIN DRY VERMOUTH - 375ML,375ML,0,14.99,,,46009
4257,361024,STRAIGHT RYE WHISKEY,LAWS STRAIGHT RYE WHISKEY - 750ML,750ML,0,58.99,,,46009
4258,401056,PORT,WARRES WHITE PORT - 750ML,750ML,0,22.99,,,46009
4259,89985,STRAIGHT BOURBON WHISKEY,MILAM & GREENE VERY SMALL BATCH CHARRED FRENCH OAK BOURBON - 750ML,750ML,0,87.99,,,46009
4260,575053,SPANISH/PORTUGUESE,MARY TAYLOR MANCHUELA RUS JIMENEZ - 750ML,750ML,0,13.99,,,46009
4261,297519,NON-ALCOHOLIC MIXERS,MASTER OF MIXES BIG BUCKET MARGARITA 4/96OZ - 96.0Z,96.0Z,0,9.99,,,46009
4262,170578,IMPORTED VODKA,LUMIERE VODKA 750ML,750ML,0,31.99,,,46009
4263,47228,AMERICAN RED,JUSTIN ISOSCELES 6/CS - 750ML,750ML,0,92.99,,,46009
4264,346158,AMERICAN BLUSH,CUPCAKE CALIFORNIA ROSE - 750ML,750ML,84,14.99,,,46009
4265,40482,TEQUILA,CORRALEJO REPOSADO TEQ - 750ML,750ML,234,34.99,,,46009
4266,238667,IMPORTED RUM,EQUIANO ORGIN AFRICAN/CARIBBEAN LIGHT RUM - 750ML,750ML,0,42.99,,,46009
4267,166283,IMPORTED SCOTCH,BRUICHLADDICH - ISLAY BARLEY - 750ML,750ML,0,89.99,,,46009
4268,325367,VERMOUTH,DOLIN RED VERMOUTH - 375ML,375ML,0,14.99,,,46009
4269,183598,ASIAN,CHOYA PLUM WINE SINGLE SERVE - 50ML,50ML,0,3.99,,,46009
4270,72494,CHILE,CASA LAPOSTOLLE S/BLC - 750ML,750ML,0,18.99,,,46009
4271,43184,DOMESTIC CORDIALS,DEKUYPER BURST BLUST PEPPERMINT - 1L,1L,0,11.99,,,46009
4272,29327,IMPORTED SCOTCH,DEWAR'S WHITE LABEL SCOTCH - 1L,1L,0,37.99,,,46009
4273,297649,LIQ BASED RTD,LAIRD'S OLD FASHIONED COCKTAIL 375ML,375ML,0,14.99,,,46009
4274,241996,AMERICAN RED,SEVEN DEADLY CABERNET - 750ML,750ML,0,17.99,,,46009
4275,42582,STRAIGHT BOURBON WHISKEY,DOC SWINSON'S BLENDERS CUT STRAIGHT BOURB WHISKEY - 750ML,750ML,0,54.99,,,46009
4276,43133,DOMESTIC CORDIALS,DEKUYPER CURACAO - ORANGE - 1L,1L,0,10.99,,,46009
4277,168223,DOMESTIC CORDIALS,ARROW PEACH SCHNAPPS 1L,1L,0,7.29,,,46009
4278,43581,AMERICAN RED,ARROWOOD CAB KV - 12/750ML,750ML,0,44.99,,,46009
4279,350711,RED BURGUNDY WINE,BADER MIMEUR CHASSAGNE-MONTRACHET RED - 750ML,750ML,0,63.99,,,46009
4280,15406,AMERICAN WHITE,WOODBRIDGE PINOT GRIGIO BIB 3L,3L,0,19.99,,,46009
4281,30350,IMPORTED RUM FLAVORS,CRUZAN RUM - MANGO - 750ML,750ML,0,10.99,,,46009
4282,327864,AMERICAN RED,EDUCATED GUESS MER - 750ML,750ML,0,22.99,,,46009
4283,378473,ITALIAN RED WINE,PIETRAME MONTEP D'ABRUZZO - 750ML,750ML,0,11.99,,,46009
4284,377819,AMERICAN WHITE,TASSAJARA MONTEREY CHARD - 750ML,750ML,0,16.99,,,46009
4285,379339,AMERICAN WHITE,MELVILLE CHARDONNAY - 750ML,750ML,0,44.99,,,46009
4286,362069,ARGENTINA,SAN POLO AUKA MAL - 750ML,750ML,108,15.99,,,46009
4287,89744,STRAIGHT BOURBON WHISKEY,BLUE RUN FLIGHT SERIES II YOSEMITE PINE KY STRAIGHT BOURB WHISKEY (HAL) - 750ML,750ML,0,145.99,,,46009
4288,168119,SPANISH/PORTUGUESE,TARANTAS TEMPRANILLO CRIANZA 750ML,750ML,0,15.99,,,46009
4289,298608,SPARKLING,CHANDON CAL BRUT- ALUMINUM - 187ML,187ML,0,8.99,,,46009
4290,243060,TEQUILA,SANTO BLANCO TEQUILA - 750ML,750ML,0,57.99,,,46009
4291,241988,AMERICAN WHITE,CUPCAKE LIGHTHEARTED CHARD - 750ML,750ML,0,12.99,,,46009
4292,248022,STRAIGHT RYE WHISKEY,WHISTLEPIG PIGGYBACK VAP W/GOLD POUR SPOUT 750ML,750ML,0,55.99,,,46009
4293,307208,AMERICAN RED,BOTA BOX CAB TETRA 500ML,500ML,276,5.99,,,46009
4294,140201,RED BORDEAUX WINE,DOM DE CHEVILLY QUINCY - 750ML,750ML,0,24.99,,,46009
4295,70722,IMPORTED VODKA FLAVORS,PINNACLE VODKA - WHIPPED - 1.75L,1.75L,234,17.99,,,46009
